"969"  "SOC_3770"  "Unemployment Rate, Urban, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"970"  "SOC_3773"  "% completing at least primary school, Female, Middle Quint, 15-64 age "  "Social Outlook"
"971"  "SOC_3780"  "% of  salaried employees affiliated w/ social security system, Rural, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"972"  "SOC_3783"  "Unemployment Rate, Female, No quint data, 25-49 age, High Edn"  "Social Outlook"
"973"  "SOC_3798"  "% of Labor Force Female, Rural, No quint data, 15-64 age, High Edn"  "Social Outlook"
"974"  "SOC_380"  "% of households economically headed by females, Urban, Lowest Quint"  "Social Outlook"
"975"  "SOC_3803"  "% completing at least sec school, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"976"  "SOC_3808"  "% completing at least 1 yr of post-sec school, Male, Upper Quint, 50-64 age "  "Social Outlook"
"977"  "SOC_3811"  "% completing at least 1 yr of post-sec school, Male, Lowest Quint, 25-49 age "  "Social Outlook"
"978"  "SOC_382"  "Employment Rate, Male, Middle Quint, 15-64 age "  "Social Outlook"
"979"  "SOC_3828"  "% completing at least primary school, Rural, Middle Quint, 15-24 age "  "Social Outlook"
"980"  "SOC_3829"  "% of Workers Female, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"981"  "SOC_3830"  "% completing at least 1 yr of post-sec school, Female, Middle Quint, 21-24 age "  "Social Outlook"
"982"  "SOC_3844"  "% completing at least sec school, Urban, Male, Quint (all individuals), 25-49 age "  "Social Outlook"
"983"  "SOC_3847"  "% of people aged 65 or older who receive a retirement pension, Upper Quint, High Edn"  "Social Outlook"
"984"  "SOC_3855"  "% completing at least primary school, Rural, Middle Quint, 15-64 age "  "Social Outlook"
"985"  "SOC_3859"  "% of Workers Self-Employed Female, Middle Quint, 15-64 age, High Edn"  "Social Outlook"
"986"  "SOC_3870"  "% completing at least sec school, Female, Upper Quint, 21-24 age "  "Social Outlook"
"987"  "SOC_3872"  "Unemployment Rate, Female, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"988"  "SOC_3912"  "% of Workers Self-Employed Female, Rural, Upper Quint, 15-64 age "  "Social Outlook"
"989"  "SOC_3936"  "% of Workers Self-Employed, Urban, No quint data, 15-64 age, High Edn"  "Social Outlook"
"990"  "SOC_3952"  "% of Labor Force Female, Rural, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"991"  "SOC_3954"  "% completing at least 1 yr of post-sec school, Urban, Upper Quint, 25-49 age "  "Social Outlook"
"992"  "SOC_3957"  "% of Workers Self-Employed Female, Rural, No quint data, 15-64 age, High Edn"  "Social Outlook"
"993"  "SOC_3979"  "% of  salaried employees affiliated w/ social security system, Rural, Lowest Quint, 15-64 age "  "Social Outlook"
"994"  "SOC_3984"  "% completing at least primary school, Male, Middle Quint, 12-14 age "  "Social Outlook"
"995"  "SOC_4006"  "Employment Rate, Middle Quint, 15-64 age, High Edn"  "Social Outlook"
"996"  "SOC_4022"  "% of Workers Self-Employed Female, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"997"  "SOC_4026"  "% of Workers Self-Employed, Urban, Female, No quint data, 15-64 age "  "Social Outlook"
"998"  "SOC_4029"  "% completing at least primary school, Rural, Middle Quint, 50-64 age "  "Social Outlook"
"999"  "SOC_4045"  "% of Workers Female, No quint data, 15-64 age, High Edn"  "Social Outlook"
"1000"  "SOC_4052"  "% of Workers Self-Employed, Male, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1001"  "SOC_4096"  "% of  salaried employees affiliated w/ social security system, Rural, Female, No quint data, 15-24 age "  "Social Outlook"
"1002"  "SOC_4115"  "Employment Rate, Upper Quint, 15-64 age, High Edn"  "Social Outlook"
"1003"  "SOC_4118"  "% of Workers Self-Employed Female, Urban, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1004"  "SOC_4121"  "% completing at least sec school, Urban, Upper Quint, 21-24 age "  "Social Outlook"
"1005"  "SOC_4122"  "% completing at least primary school, Male, Middle Quint, 21-24 age "  "Social Outlook"
"1006"  "SOC_4131"  "% of people aged 65 or older who receive a non-contributory pension, Rural, Female, Quint (all individuals)"  "Social Outlook"
"1007"  "SOC_4132"  "% completing at least primary school, Male, Quint (all individuals), 12-14 age "  "Social Outlook"
"1008"  "SOC_4147"  "% completing at least primary school, Urban, Upper Quint, 18-20 age "  "Social Outlook"
"1009"  "SOC_4149"  "% of sample younger than 18, Rural, Lowest Quint"  "Social Outlook"
"1010"  "SOC_4153"  "Employment Rate, Female, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1011"  "SOC_4155"  "% of people aged 65 or older who receive a retirement pension, Male, Lowest Quint"  "Social Outlook"
"1012"  "SOC_4173"  "% of  salaried employees affiliated w/ social security system, Female, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1013"  "SOC_4179"  "% of  salaried employees affiliated w/ social security system, Female, No quint data, 15-24 age "  "Social Outlook"
"1014"  "SOC_4203"  "% of Workers Self-Employed Female, Upper Quint, 15-64 age, High Edn"  "Social Outlook"
"1015"  "SOC_4215"  "% of  salaried employees affiliated w/ social security system, Male, Lowest Quint, 15-64 age "  "Social Outlook"
"1016"  "SOC_4223"  "% completing at least sec school, Rural, Middle Quint, 21-24 age "  "Social Outlook"
"1017"  "SOC_4226"  "Employment Rate, Rural, Female, No quint data, 15-24 age "  "Social Outlook"
"1018"  "SOC_4232"  "% completing at least sec school, Male, Quint (all individuals), 25-49 age "  "Social Outlook"
"1019"  "SOC_4235"  "% of households with at least one member aged 60 or older, Rural, Lowest Quint"  "Social Outlook"
"1020"  "SOC_4239"  "% of Workers Self-Employed, Female, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1021"  "SOC_4244"  "% of Workers Self-Employed, Female, No quint data, 50-64 age "  "Social Outlook"
"1022"  "SOC_4246"  "% completing at least sec school, Female, Lowest Quint, 18-20 age "  "Social Outlook"
"1023"  "SOC_4252"  "Employment Rate, Urban, Female, No quint data, 15-64 age "  "Social Outlook"
"1024"  "SOC_4259"  "% completing at least primary school, Urban, Middle Quint, 15-24 age "  "Social Outlook"
"1025"  "SOC_4281"  "% of Workers Female, Rural, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1026"  "SOC_4285"  "Unemployment Rate, Rural, Female, No quint data, 15-24 age "  "Social Outlook"
"1027"  "SOC_4288"  "Unemployment Rate, Urban, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1028"  "SOC_4297"  "% completing at least primary school, Female, Quint (all individuals), 12-14 age "  "Social Outlook"
"1029"  "SOC_430"  "% completing at least primary school, Female, Lowest Quint, 12-14 age "  "Social Outlook"
"1030"  "SOC_4305"  "% completing at least 1 yr of post-sec school, Urban, Middle Quint, 18-20 age "  "Social Outlook"
"1031"  "SOC_4306"  "% of Workers Self-Employed, Female, Middle Quint, 15-64 age "  "Social Outlook"
"1032"  "SOC_4322"  "Employment Rate, Female, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1033"  "SOC_4327"  "% of people aged 65 or older who receive a non-contributory pension, Rural, Upper Quint"  "Social Outlook"
"1034"  "SOC_4346"  "Unemployment Rate, Urban, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1035"  "SOC_4351"  "% of Workers Female, Rural, No quint data, 15-64 age, High Edn"  "Social Outlook"
"1036"  "SOC_4356"  "% of Workers Self-Employed, Male, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1037"  "SOC_4362"  "% completing at least 1 yr of post-sec school, Male, Upper Quint, 21-24 age "  "Social Outlook"
"1038"  "SOC_437"  "Unemployment Rate, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1039"  "SOC_4370"  "% of people aged 65 or older who receive a non-contributory pension, Male, Quint (all individuals), High Edn"  "Social Outlook"
"1040"  "SOC_4372"  "% of Workers Self-Employed Female, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1041"  "SOC_4384"  "% of sample older than 64, Rural, Upper Quint"  "Social Outlook"
"1042"  "SOC_4390"  "% of Labor Force Female, Rural, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1043"  "SOC_4405"  "% of  salaried employees affiliated w/ social security system, Rural, No quint data, 15-64 age, High Edn"  "Social Outlook"
"1044"  "SOC_4438"  "% completing at least sec school, Rural, Lowest Quint, 18-20 age "  "Social Outlook"
"1045"  "SOC_4444"  "Unemployment Rate, No quint data, 15-64 age, High Edn"  "Social Outlook"
"1046"  "SOC_4467"  "% completing at least primary school, Urban, Male, Quint (all individuals), 12-14 age "  "Social Outlook"
"1047"  "SOC_4470"  "Employment Rate, Urban, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1048"  "SOC_4474"  "% of Labor Force Female, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1049"  "SOC_4498"  "% completing at least 1 yr of post-sec school, Rural, Lowest Quint, 18-20 age "  "Social Outlook"
"1050"  "SOC_4499"  "% of Workers Self-Employed, Female, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1051"  "SOC_4506"  "% of Workers Self-Employed, Male, Lowest Quint, 15-64 age "  "Social Outlook"
"1052"  "SOC_4510"  "% completing at least primary school, Male, Lowest Quint, 25-49 age "  "Social Outlook"
"1053"  "SOC_4511"  "% of households declared headed by females, Urban, Middle Quint"  "Social Outlook"
"1054"  "SOC_4562"  "Unemployment Rate, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1055"  "SOC_4568"  "% completing at least primary school, Rural, Upper Quint, 18-20 age "  "Social Outlook"
"1056"  "SOC_4579"  "% completing at least sec school, Female, Quint (all individuals), 21-24 age "  "Social Outlook"
"1057"  "SOC_4583"  "% of labor force with technical tertiary edn, Male, No quint data, 15-64 age "  "Social Outlook"
"1058"  "SOC_4584"  "% of Workers Self-Employed, Urban, Male, No quint data, 50-64 age "  "Social Outlook"
"1059"  "SOC_4590"  "% of  salaried employees affiliated w/ social security system, Female, Middle Quint, 15-64 age "  "Social Outlook"
"1060"  "SOC_4595"  "% of people aged 65 or older who receive a retirement pension, Rural, Quint (all individuals), High Edn"  "Social Outlook"
"1061"  "SOC_4596"  "Employment Rate, Rural, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1062"  "SOC_4614"  "% of Workers Self-Employed, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1063"  "SOC_4636"  "% of Workers Self-Employed, Female, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1064"  "SOC_4637"  "% of households with access to improved sanitation facilities, Rural, Lowest Quint"  "Social Outlook"
"1065"  "SOC_4650"  "% of Labor Force Female, Rural, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1066"  "SOC_4656"  "% completing at least 1 yr of post-sec school, Rural, Upper Quint, 50-64 age "  "Social Outlook"
"1067"  "SOC_4658"  "% of people aged 65 or older who receive a retirement pension, Rural, Female, Quint (all individuals)"  "Social Outlook"
"1068"  "SOC_4661"  "% of Workers Self-Employed, Male, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1069"  "SOC_4664"  "% completing at least 1 yr of post-sec school, Urban, Lowest Quint, 50-64 age "  "Social Outlook"
"1070"  "SOC_4665"  "Unemployment Rate, Rural, Female, No quint data, 25-49 age "  "Social Outlook"
"1071"  "SOC_4666"  "% of households with access to improved sanitation facilities, Rural, Middle Quint"  "Social Outlook"
"1072"  "SOC_4674"  "Unemployment Rate, Rural, Male, No quint data, 15-24 age "  "Social Outlook"
"1073"  "SOC_4677"  "% completing at least sec school, Rural, Upper Quint, 18-20 age "  "Social Outlook"
"1074"  "SOC_4682"  "% of Labor Force Female, Middle Quint, 15-64 age, High Edn"  "Social Outlook"
"1075"  "SOC_4694"  "% completing at least primary school, Urban, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"1076"  "SOC_470"  "% of  salaried employees affiliated w/ social security system, Urban, Middle Quint, 15-64 age "  "Social Outlook"
"1077"  "SOC_4715"  "% of Workers Female, Upper Quint, 15-64 age, High Edn"  "Social Outlook"
"1078"  "SOC_4719"  "Unemployment Rate, Male, No quint data, 15-64 age, High Edn"  "Social Outlook"
"1079"  "SOC_4731"  "Unemployment Rate, Rural, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1080"  "SOC_4736"  "% of Workers Female, Rural, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1081"  "SOC_474"  "% of labor force with technical tertiary edn, Rural, Female, No quint data, 15-64 age "  "Social Outlook"
"1082"  "SOC_4751"  "% of people aged 65 or older who receive a retirement pension, Upper Quint, Low Edn"  "Social Outlook"
"1083"  "SOC_4754"  "Unemployment Rate, Lowest Quint, 15-64 age, Low Edn"  "Social Outlook"
"1084"  "SOC_4756"  "% completing at least primary school, Rural, Male, Quint (all individuals), 50-64 age "  "Social Outlook"
"1085"  "SOC_4786"  "% of households with dirt floors, Urban, Upper Quint"  "Social Outlook"
"1086"  "SOC_4793"  "Unemployment Rate, Urban, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1087"  "SOC_4796"  "% completing at least primary school, Female, Lowest Quint, 15-17 age "  "Social Outlook"
"1088"  "SOC_4801"  "% completing at least sec school, Urban, Middle Quint, 21-24 age "  "Social Outlook"
"1089"  "SOC_4815"  "% completing at least primary school, Male, Upper Quint, 15-24 age "  "Social Outlook"
"1090"  "SOC_4818"  "% of Households with a Computer (only in recent surveys), Urban, Lowest Quint"  "Social Outlook"
"1091"  "SOC_4827"  "% of  salaried employees affiliated w/ social security system, Urban, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1092"  "SOC_4833"  "% completing at least 1 yr of post-sec school, Urban, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"1093"  "SOC_4845"  "Unemployment Rate, Lowest Quint, 15-64 age, High Edn"  "Social Outlook"
"1094"  "SOC_4848"  "% of households economically headed by females, Rural, Upper Quint"  "Social Outlook"
"1095"  "SOC_4849"  "% completing at least primary school, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"1096"  "SOC_4853"  "% of Workers Self-Employed, Female, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1097"  "SOC_4854"  "% completing at least primary school, Rural, Upper Quint, 15-64 age "  "Social Outlook"
"1098"  "SOC_4856"  "% completing at least 1 yr of post-sec school, Male, Quint (all individuals), 25-49 age "  "Social Outlook"
"1099"  "SOC_4867"  "% of Workers Female, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1100"  "SOC_4876"  "% completing at least primary school, Male, Upper Quint, 25-49 age "  "Social Outlook"
"1101"  "SOC_488"  "% completing at least 1 yr of post-sec school, Female, Upper Quint, 18-20 age "  "Social Outlook"
"1102"  "SOC_4887"  "% of people aged 65 or older who receive a non-contributory pension, Male, Lowest Quint"  "Social Outlook"
"1103"  "SOC_4889"  "Unemployment Rate, Rural, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1104"  "SOC_4897"  "Unemployment Rate, Male, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1105"  "SOC_4908"  "% of Workers Self-Employed, Male, No quint data, 15-24 age "  "Social Outlook"
"1106"  "SOC_4921"  "% completing at least primary school, Female, Quint (all individuals), 18-20 age "  "Social Outlook"
"1107"  "SOC_4926"  "Employment Rate, Rural, Female, No quint data, 50-64 age "  "Social Outlook"
"1108"  "SOC_4928"  "% completing at least 1 yr of post-sec school, Female, Upper Quint, 21-24 age "  "Social Outlook"
"1109"  "SOC_4934"  "% of Workers Self-Employed, Male, Upper Quint, 15-64 age "  "Social Outlook"
"1110"  "SOC_4951"  "Unemployment Rate, Male, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1111"  "SOC_4963"  "% completing at least 1 yr of post-sec school, Urban, Middle Quint, 50-64 age "  "Social Outlook"
"1112"  "SOC_4975"  "% of labor force with technical tertiary edn, Urban, Female, No quint data, 15-64 age "  "Social Outlook"
"1113"  "SOC_5016"  "% of sample younger than 18, Female, No quint data"  "Social Outlook"
"1114"  "SOC_5017"  "% of labor force with technical tertiary edn, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"1115"  "SOC_5019"  "% completing at least sec school, Urban, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"1116"  "SOC_5024"  "Unemployment Rate, Urban, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1117"  "SOC_5029"  "% of  salaried employees affiliated w/ social security system, Male, No quint data, 50-64 age "  "Social Outlook"
"1118"  "SOC_5041"  "% of  salaried employees affiliated w/ social security system, Rural, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1119"  "SOC_5047"  "% completing at least primary school, Male, Lowest Quint, 21-24 age "  "Social Outlook"
"1120"  "SOC_5062"  "Median Duration of Unemployment (mths), No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1121"  "SOC_507"  "% completing at least primary school, Urban, Lowest Quint, 50-64 age "  "Social Outlook"
"1122"  "SOC_5073"  "Employment Rate, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1123"  "SOC_5081"  "% of Labor Force Female, Urban, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1124"  "SOC_5082"  "% of people aged 65 or older who receive a retirement pension, Male, Quint (all individuals), "  "Social Outlook"
"1125"  "SOC_510"  "Employment Rate, Male, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1126"  "SOC_5100"  "% completing at least sec school, Male, Upper Quint, 18-20 age "  "Social Outlook"
"1127"  "SOC_5102"  "% of people aged 65 or older who receive a retirement pension, Lowest Quint, High Edn"  "Social Outlook"
"1128"  "SOC_5104"  "% of Workers Self-Employed Female, Rural, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1129"  "SOC_5111"  "Employment Rate, Rural, No quint data, 15-64 age, High Edn"  "Social Outlook"
"1130"  "SOC_5118"  "% of Workers Self-Employed Female, Urban, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1131"  "SOC_5127"  "Unemployment Rate, Rural, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1132"  "SOC_5131"  "% of Workers Self-Employed, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1133"  "SOC_5134"  "% of Workers Self-Employed, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1134"  "SOC_5143"  "% completing at least 1 yr of post-sec school, Female, Lowest Quint, 25-49 age "  "Social Outlook"
"1135"  "SOC_5146"  "% of Workers Female, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1136"  "SOC_5151"  "% completing at least 1 yr of post-sec school, Rural, Middle Quint, 18-20 age "  "Social Outlook"
"1137"  "SOC_5155"  "% completing at least primary school, Male, Upper Quint, 12-14 age "  "Social Outlook"
"1138"  "SOC_5158"  "% of  salaried employees affiliated w/ social security system, Female, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1139"  "SOC_5159"  "% of Workers Female, Urban, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1140"  "SOC_5166"  "% completing at least primary school, Rural, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"1141"  "SOC_5174"  "% of  salaried employees affiliated w/ social security system, Urban, Male, No quint data, 15-64 age "  "Social Outlook"
"1142"  "SOC_5179"  "% of sample older than 64, Male, No quint data"  "Social Outlook"
"1143"  "SOC_5183"  "Employment Rate, Female, Lowest Quint, 15-64 age "  "Social Outlook"
"1144"  "SOC_5184"  "% of Labor Force Female, Urban, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1145"  "SOC_5187"  "% of  salaried employees affiliated w/ social security system, Male, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1146"  "SOC_5190"  "% of households with at least one child aged 6-16, Rural, Middle Quint"  "Social Outlook"
"1147"  "SOC_5222"  "% completing at least sec school, Rural, Female, Quint (all individuals), 50-64 age "  "Social Outlook"
"1148"  "SOC_5223"  "% of Workers Female, Rural, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1149"  "SOC_5226"  "% of Workers Self-Employed, Rural, Female, No quint data, 25-49 age "  "Social Outlook"
"1150"  "SOC_5247"  "Employment Rate, Urban, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1151"  "SOC_5256"  "% of  salaried employees affiliated w/ social security system, Urban, Lowest Quint, 15-64 age "  "Social Outlook"
"1152"  "SOC_5262"  "Employment Rate, Urban, Female, No quint data, 50-64 age "  "Social Outlook"
"1153"  "SOC_5278"  "% of Workers Self-Employed Female, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"1154"  "SOC_5283"  "% completing at least primary school, Urban, Upper Quint, 15-24 age "  "Social Outlook"
"1155"  "SOC_5287"  "% of households with at least one child aged 6-16, Rural, Lowest Quint"  "Social Outlook"
"1156"  "SOC_5305"  "Median Duration of Unemployment (mths), Female, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1157"  "SOC_5315"  "% of Workers Self-Employed, Urban, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1158"  "SOC_5326"  "Unemployment Rate, Middle Quint, 15-64 age, High Edn"  "Social Outlook"
"1159"  "SOC_5335"  "% completing at least primary school, Male, Lowest Quint, 18-20 age "  "Social Outlook"
"1160"  "SOC_5346"  "% of  salaried employees affiliated w/ social security system, Female, Upper Quint, 15-64 age "  "Social Outlook"
"1161"  "SOC_5356"  "% completing at least 1 yr of post-sec school, Female, Quint (all individuals), 50-64 age "  "Social Outlook"
"1162"  "SOC_5362"  "% completing at least sec school, Urban, Upper Quint, 25-49 age "  "Social Outlook"
"1163"  "SOC_5374"  "% of households with electricity, Urban, Upper Quint"  "Social Outlook"
"1164"  "SOC_5379"  "Employment Rate, Urban, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1165"  "SOC_5381"  "% completing at least sec school, Rural, Middle Quint, 50-64 age "  "Social Outlook"
"1166"  "SOC_5396"  "% completing at least primary school, Urban, Male, Quint (all individuals), 15-17 age "  "Social Outlook"
"1167"  "SOC_541"  "% completing at least primary school, Urban, Male, Quint (all individuals), 15-24 age "  "Social Outlook"
"1168"  "SOC_542"  "% completing at least sec school, Male, Lowest Quint, 25-49 age "  "Social Outlook"
"1169"  "SOC_5428"  "% completing at least primary school, Female, Middle Quint, 15-17 age "  "Social Outlook"
"1170"  "SOC_5449"  "% of Labor Force Female, Urban, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1171"  "SOC_5452"  "% of Workers Self-Employed, Urban, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1172"  "SOC_5459"  "Employment Rate, Male, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1173"  "SOC_546"  "Employment Rate, Female, No quint data, 25-49 age "  "Social Outlook"
"1174"  "SOC_5471"  "% of Workers Self-Employed, Rural, Lowest Quint, 15-64 age "  "Social Outlook"
"1175"  "SOC_5520"  "% of  salaried employees affiliated w/ social security system, Female, No quint data, 25-49 age, High Edn"  "Social Outlook"
"1176"  "SOC_5525"  "Unemployment Rate, Urban, Female, No quint data, 25-49 age "  "Social Outlook"
"1177"  "SOC_5554"  "% of Workers Self-Employed, Rural, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1178"  "SOC_5583"  "% completing at least primary school, Urban, Female, Quint (all individuals), 15-24 age "  "Social Outlook"
"1179"  "SOC_5586"  "% completing at least 1 yr of post-sec school, Rural, Upper Quint, 18-20 age "  "Social Outlook"
"1180"  "SOC_5591"  "% of Workers Self-Employed, Urban, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1181"  "SOC_5616"  "% completing at least primary school, Male, Middle Quint, 15-24 age "  "Social Outlook"
"1182"  "SOC_5618"  "Unemployment Rate, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1183"  "SOC_5626"  "% of sample older than 64, Urban, Upper Quint"  "Social Outlook"
"1184"  "SOC_5634"  "% of Workers Self-Employed, Female, Lowest Quint, 15-64 age "  "Social Outlook"
"1185"  "SOC_5653"  "% of people aged 65 or older who receive a non-contributory pension, Middle Quint, High Edn"  "Social Outlook"
"1186"  "SOC_5669"  "Employment Rate, Rural, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1187"  "SOC_567"  "% completing at least primary school, Rural, Lowest Quint, 18-20 age "  "Social Outlook"
"1188"  "SOC_5672"  "% completing at least sec school, Male, Upper Quint, 25-49 age "  "Social Outlook"
"1189"  "SOC_5676"  "% of households with at least one member aged 60 or older, Rural, Middle Quint"  "Social Outlook"
"1190"  "SOC_568"  "% of labor force with technical tertiary edn, Male, Middle Quint, 15-64 age "  "Social Outlook"
"1191"  "SOC_5696"  "% of Workers Female, Urban, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1192"  "SOC_5706"  "% completing at least primary school, Rural, Lowest Quint, 21-24 age "  "Social Outlook"
"1193"  "SOC_5716"  "% completing at least primary school, Female, Upper Quint, 21-24 age "  "Social Outlook"
"1194"  "SOC_5738"  "% of people aged 65 or older who receive a retirement pension, Urban, Quint (all individuals), High Edn"  "Social Outlook"
"1195"  "SOC_5749"  "% completing at least primary school, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"1196"  "SOC_5754"  "% completing at least 1 yr of post-sec school, Urban, Lowest Quint, 21-24 age "  "Social Outlook"
"1197"  "SOC_5763"  "% of people aged 65 or older who receive a non-contributory pension, Quint (all individuals), Low Edn"  "Social Outlook"
"1198"  "SOC_5769"  "% completing at least 1 yr of post-sec school, Female, Upper Quint, 50-64 age "  "Social Outlook"
"1199"  "SOC_5770"  "% completing at least primary school, Female, Middle Quint, 50-64 age "  "Social Outlook"
"1200"  "SOC_578"  "% of labor force with technical tertiary edn, Female, No quint data, 50-64 age "  "Social Outlook"
"1201"  "SOC_5781"  "Unemployment Rate, Female, Middle Quint, 15-64 age "  "Social Outlook"
"1202"  "SOC_579"  "% of  salaried employees affiliated w/ social security system, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"1203"  "SOC_581"  "% of households declared headed by females, Rural, Upper Quint"  "Social Outlook"
"1204"  "SOC_5819"  "% of Workers Self-Employed, Urban, Female, No quint data, 15-24 age "  "Social Outlook"
"1205"  "SOC_5825"  "% of people aged 65 or older who receive a retirement pension, Middle Quint, High Edn"  "Social Outlook"
"1206"  "SOC_5860"  "Employment Rate, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1207"  "SOC_5861"  "Unemployment Rate, Urban, Female, No quint data, 15-24 age "  "Social Outlook"
"1208"  "SOC_5878"  "% of labor force with technical tertiary edn, Rural, Female, No quint data, 25-49 age "  "Social Outlook"
"1209"  "SOC_5893"  "% completing at least primary school, Urban, Lowest Quint, 18-20 age "  "Social Outlook"
"1210"  "SOC_590"  "% of Workers Self-Employed, Rural, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"1211"  "SOC_5907"  "% of Labor Force Female, Urban, Middle Quint, 15-64 age "  "Social Outlook"
"1212"  "SOC_5912"  "% completing at least primary school, Urban, Male, Quint (all individuals), 50-64 age "  "Social Outlook"
"1213"  "SOC_5924"  "% of Workers Self-Employed, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"1214"  "SOC_5945"  "% of  salaried employees affiliated w/ social security system, Male, No quint data, 50-64 age, High Edn"  "Social Outlook"
"1215"  "SOC_5950"  "% of Workers Female, No quint data, 15-24 age, High Edn"  "Social Outlook"
"1216"  "SOC_5956"  "Employment Rate, Rural, Lowest Quint, 15-64 age "  "Social Outlook"
"1217"  "SOC_5958"  "% of Workers Self-Employed Female, Urban, Middle Quint, 15-64 age "  "Social Outlook"
"1218"  "SOC_5963"  "% of people aged 65 or older who receive a non-contributory pension, Lowest Quint, Low Edn"  "Social Outlook"
"1219"  "SOC_6003"  "Employment Rate, Female, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"1220"  "SOC_6005"  "Unemployment Rate, Male, No quint data, 50-64 age "  "Social Outlook"
"1221"  "SOC_6007"  "% of households with electricity, Rural, Upper Quint"  "Social Outlook"
"1222"  "SOC_6029"  "% of Labor Force Female, Rural, Middle Quint, 15-64 age "  "Social Outlook"
